message_id,encryption_ms,scoring_ms,decryption_ms,end_to_end_ms
stage3_block_role_play_c19_v10,4.653118958231062,26.317039038985968,2.6782070053741336,33.846852951683104
stage3_block_role_play_c20_v01,4.545670002698898,26.43500699196011,2.7192969573661685,33.90179201960564
stage3_block_role_play_c20_v02,4.558210028335452,26.357258029747754,2.7465460007078946,33.860072027891874
stage3_block_role_play_c20_v03,4.55352000426501,26.069580984767526,2.4261489743366838,33.29764801310375
stage3_block_role_play_c20_v04,4.627749032806605,26.07971098041162,2.6949059683829546,33.57971500372514
stage3_block_role_play_c20_v05,4.579780041240156,26.314689021091908,2.6464469847269356,33.737593970727175
stage3_block_role_play_c20_v06,4.60153998574242,26.586286025121808,2.452098997309804,33.88397203525528
stage3_block_role_play_c20_v07,4.593299992848188,26.265938999131322,2.6164869777858257,33.65405497606844
stage3_block_role_play_c20_v08,4.586188995745033,26.48365800268948,2.7559460140764713,34.06022099079564
stage3_block_role_play_c20_v09,4.55577002139762,26.224649976938963,2.7782159741036594,33.81084400461987
stage3_block_role_play_c20_v10,4.617479047738016,26.304009021259844,2.7805949794128537,33.97565096383914
stage3_block_urgency_or_escalation_c18_v01,4.618559032678604,26.299728953745216,2.5314880185760558,33.690353971906006
stage3_block_urgency_or_escalation_c18_v02,4.598989035002887,26.210389973130077,2.6636170223355293,33.735434000846
stage3_block_urgency_or_escalation_c18_v03,4.608698945958167,26.223709050100297,2.6999670080840588,33.73104304773733
stage3_block_urgency_or_escalation_c18_v04,4.62295999750495,26.331508008297533,2.7194159920327365,33.9426519931294
stage3_block_urgency_or_escalation_c18_v05,4.615488986019045,26.23159997165203,2.8035150025971234,33.87458197539672
stage3_block_urgency_or_escalation_c18_v06,4.566129995509982,26.22453001094982,2.4253479787148535,33.458545978646725
stage3_block_urgency_or_escalation_c18_v07,4.594199999701232,26.313339010812342,2.653155999723822,33.81407301640138
stage3_block_urgency_or_escalation_c18_v08,4.593839985318482,26.453227968886495,2.741255040746182,34.033220959827304
stage3_block_urgency_or_escalation_c18_v09,4.599070001859218,26.022280973847955,2.688016975298524,33.48983603063971
stage3_block_urgency_or_escalation_c18_v10,4.609700001310557,26.446457020938396,2.540237968787551,33.86867302469909
