eval_id,record_id,split,is_member,is_canary,exposure_condition,run_name,loss_base,loss_ft,membership_score
mia_REC-000142,REC-000142,non_member,0,0,10x,official-10x-20260411-r1,3.0699207782745361,0.34010595083236694,9.0263659626104378
mia_REC-000143,REC-000143,member,1,0,10x,official-10x-20260411-r1,3.0630090236663818,0.31086799502372742,9.8530857878521516
mia_REC-000144,REC-000144,member,1,0,10x,official-10x-20260411-r1,3.1136720180511475,0.3248857855796814,9.5838973456334529
mia_REC-000145,REC-000145,member,1,0,10x,official-10x-20260411-r1,3.1076607704162598,0.31585335731506348,9.8389353744192452
mia_REC-000146,REC-000146,member,1,0,10x,official-10x-20260411-r1,3.0933535099029541,0.32225954532623291,9.5989507673743546
mia_REC-000147,REC-000147,non_member,0,0,10x,official-10x-20260411-r1,3.0985713005065918,0.32022944092750549,9.6760975241125813
mia_REC-000148,REC-000148,non_member,0,0,10x,official-10x-20260411-r1,3.1230795383453369,0.32838001847267151,9.5105650851446253
mia_REC-000149,REC-000149,member,1,0,10x,official-10x-20260411-r1,3.0876433849334717,0.31811380386352539,9.7060968352637325
mia_REC-000150,REC-000150,member,1,0,10x,official-10x-20260411-r1,3.076988697052002,0.30974483489990234,9.9339467534506802
mia_REC-000151,REC-000151,non_member,0,0,10x,official-10x-20260411-r1,3.0391440391540527,0.33431380987167358,9.0906924853646593
mia_REC-000152,REC-000152,member,1,0,10x,official-10x-20260411-r1,3.1321334838867188,0.32600510120391846,9.6076210842098071
mia_REC-000153,REC-000153,member,1,0,10x,official-10x-20260411-r1,3.0941846370697021,0.31223210692405701,9.9098861662624866
mia_REC-000154,REC-000154,member,1,0,10x,official-10x-20260411-r1,3.0834324359893799,0.31278717517852783,9.8579247510051076
mia_REC-000155,REC-000155,member,1,0,10x,official-10x-20260411-r1,3.0912868976593018,0.3181833028793335,9.7154277728760281
mia_REC-000156,REC-000156,member,1,0,10x,official-10x-20260411-r1,3.0883188247680664,0.32008537650108337,9.648422113272062
mia_REC-000157,REC-000157,non_member,0,0,10x,official-10x-20260411-r1,3.085909366607666,0.31608211994171143,9.7629988282055855
mia_REC-000158,REC-000158,member,1,0,10x,official-10x-20260411-r1,3.0828890800476074,0.32905945181846619,9.368790542288874
mia_REC-000159,REC-000159,member,1,0,10x,official-10x-20260411-r1,3.0937306880950928,0.32499369978904724,9.5193558832162815
mia_REC-000160,REC-000160,member,1,0,10x,official-10x-20260411-r1,3.1003258228302002,0.33812239766120911,9.1692412105058345
mia_REC-000161,REC-000161,non_member,0,0,10x,official-10x-20260411-r1,3.1655769348144531,0.33915829658508301,9.3336267067266636
mia_REC-000162,REC-000162,member,1,0,10x,official-10x-20260411-r1,3.100083589553833,0.32896041870117188,9.423880240041747
mia_REC-000163,REC-000163,member,1,0,10x,official-10x-20260411-r1,3.0477175712585449,0.34069100022315979,8.9456943953970764
mia_REC-000164,REC-000164,member,1,0,10x,official-10x-20260411-r1,3.1343197822570801,0.34051269292831421,9.2047076286725282
mia_REC-000165,REC-000165,non_member,0,0,10x,official-10x-20260411-r1,3.0923731327056885,0.30756255984306335,10.054452447929945
